event_id,timestamp,class,f1,f2,f3,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30
820314,1526566420,1,3,3,4,0.1931185901918753,204,113,517,22,259.7781915509259,3,16931,0,485,9276,1,145,0,142,0,0,0,1,0,0,0,0,0,0,0,0,0
820315,1526566706,1,1,7,12,1.5352506314676222,234,107,679,35,185.622081404321,11,966,0,966,9341,2,254,0,254,0,0,0,2,0,0,0,0,0,0,0,0,0
820316,1526567155,1,1,83,288,5.189409363192407,960,970,750.2569444444445,81,241.2019674318411,288,72840,0,72822,9356,3,10499.666666666666,0,9393,0,0,0,3,0,0,0,0,0,0,0,0,0
820317,1526567324,0,1,4,19,2.754696653209368,0,2517,64.94736842105263,15,210.23428423489284,19,1013,0,1013,9367,1,480,0,480,0,0,0,1,0,0,0,0,0,0,0,0,0
820318,1526567967,1,1,2,5,1.2454039375698929,32,12,2209,34,215.9700648148148,5,1378,0,1372,9317,1,71,0,71,0,0,0,1,0,0,0,0,0,0,0,0,0
820319,1526568332,1,1,6,11,1.6845691785191852,708,291,169.72727272727272,10,75.84140782828283,9,927,0,152,9452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820320,1526569080,0,1,2,5,1.3872010179564567,0,736,-2,10,191.26189120370373,5,1032,0,1032,9367,1,499,0,499,0,0,0,1,0,0,0,0,0,0,0,0,0
820321,1526569215,1,1,1,2,0.2489102793527851,35,9,1508,6,121.92282407407407,2,272,0,272,9381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820322,1526570451,1,1,1,1,0,15,17,416,7,78.13038194444445,1,4156,0,4154,9311,1,136,0,136,0,0,0,1,0,0,0,0,0,0,0,0,0
820323,1526572894,1,1,2,6,1.594452154085465,41,5,97.83333333333333,6,94.13793595679012,6,1511,0,1511,9350,2,531.5,0,529,0,0,0,2,0,0,0,0,0,0,0,0,0
820324,1526573092,1,1,3,17,2.243118927280036,615,1073,274.2352941176471,11,252.63281522331155,17,1517,0,1517,9350,1,317,0,315,0,0,0,1,0,0,0,0,0,0,0,0,0
820325,1526573493,0,1,2,33,3.335511861342042,0,4047,-4.545454545454546,10,190.26946969696974,33,1037,0,1037,9367,1,504,0,504,0,0,0,1,0,0,0,0,0,0,0,0,0
820326,1526576423,0,1,1,6,1.6766794227626187,11,12,131.66666666666666,3,245.32900462962962,6,1534,0,1534,9350,1,334,0,332,0,0,0,1,0,0,0,0,0,0,0,0,0
820327,1526577350,1,1,2,4,1.0492756135715737,21,6,94.75,10,148.6860648148148,4,1540,0,1540,9350,1,340,0,338,0,0,0,1,0,0,0,0,0,0,0,0,0
820328,1526632157,1,1,3,3,1.0851928546349756,35,3,225,7,182.93220293209876,3,123,0,13,9477,1,7,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0
820329,1526632934,0,1,1,1,0,1,1,205,3,120.99099537037037,1,978,0,978,9341,1,35,0,35,0,0,0,1,0,0,0,0,0,0,0,0,0
820330,1526633019,1,1,1,2,0.6816244336247836,33,33,160.5,1,36.998194444444444,2,74,0,74,9560,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
820331,1526633478,0,1,3,4,0.7089148178048852,228,0,1597,4,70.91579861111111,4,175,0,0,9473,2,328.5,0,9.5,0,0,0,2,0,0,0,0,0,0,0,0,0
820332,1526633569,1,1,6,21,1.9552281591988083,721,510,650.5238095238095,47,232.67165674603172,21,250,0,250,9397,3,862.6666666666666,0,850.3333333333334,0,0,0,3,0,0,0,0,0,0,0,0,0
820333,1526635105,1,1,1,1,0,7,1,350,3,542.7920486111111,1,354,0,237,9349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820334,1526635248,1,1,1,3,0.7331835861693473,83,158,605,4,101.26891975308642,3,355,0,238,9349,1,21738,0,18926,0,0,0,1,0,0,0,0,0,0,0,0,0
820335,1526635909,0,1,1,1,0,6,1,2474,4,542.8013541666667,1,1048,0,1042,9602,1,276,0,271,0,0,0,1,0,0,0,0,0,0,0,0,0
820336,1526636098,1,1,13,32,2.541244887335308,1037,1954,1127.59375,36,236.35021484374994,29,1686,0,1686,9358,1,2956,0,2923,0,0,0,1,0,0,0,0,0,0,0,0,0
820337,1526638116,1,1,1,2,0.2868359830561607,23,1,135.5,5,109.03369212962963,2,294,0,294,9474,1,223,0,223,0,0,0,1,0,0,0,0,0,0,0,0,0
820338,1526639997,0,1,6,58,1.3862943611198906,4,4,2.2413793103448274,3,28.986479885057474,4,0,0,0,9718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820339,1526643929,0,1,1,1,0,1,1,4338,22,253.91158564814816,1,271,0,271,9397,1,538,0,456,0,0,0,1,0,0,0,0,0,0,0,0,0
820340,1526646527,1,1,5,10,1.4258559930563242,319,108,499.3,21,343.5705034722222,10,16269,0,1567,9284,3,29,0,28,0,0,0,3,0,0,0,0,0,0,0,0,0
820341,1526647464,1,1,1,2,0.23032354087587759,40,9,384.5,8,542.9350925925926,2,41978,0,41428,9231,1,764,0,374,320,0,320,1,0,0,0,0,0,0,0,0,0
820342,1526647761,1,1,41,84,3.801832219472746,250,385,826.4047619047619,59,180.58846133708136,82,860,0,860,9334,1,362,0,362,0,0,0,1,0,0,0,0,0,0,0,0,0
820343,1526648516,0,2,7,17,2.3694816856753347,58,78,187.7058823529412,22,389.3721704793027,14,36911,0,36760,9355,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
820344,1526648535,0,1,1,1,0,3,7,11,1,0.9504050925925925,1,16935,0,28,9276,1,149,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0
820345,1526648800,0,1,1,1,0,1,0,353,6,253.96796296296296,1,4186,0,4005,9287,1,892,0,884,0,0,0,1,0,0,0,0,0,0,0,0,0
820346,1526649270,1,1,3,5,1.5171063970610275,12,12,54,11,81.47365277777777,5,17,0,0,2628,1,164,0,163,0,0,0,1,0,0,0,0,0,0,0,0,0
820347,1526649461,1,1,23,41,2.2116040296196147,289,322,445.5609756097561,38,521.4544325880761,41,156,0,154,172,5,6400.6,0,5727,0,0,0,5,0,0,0,0,0,0,0,0,0
820348,1526650086,0,1,2,2,0.627941588739906,7,21,487,18,273.4184780092592,2,938,0,163,9452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820349,1526650671,1,1,4,8,1.842401041799194,190,13,154.5,15,95.24610677083334,3,1017,0,1017,9378,2,1065,0,1064,0,0,0,2,0,0,0,0,0,0,0,0,0
820350,1526651698,0,1,1,1,0,14,6,317,2,57.105185185185185,1,2443,0,382,9302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820351,1526652098,0,1,1,1,0,2,1,10,16,419.9491550925926,1,22,0,11,2628,1,123,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0
820352,1526652345,1,1,1,2,0.18811292741457375,34,9,317,6,182.98008101851852,2,199,0,199,9554,2,255,0,255,0,0,0,2,0,0,0,0,0,0,0,0,0
820353,1526652746,1,1,2,6,1.3918434518632496,82,38,246.66666666666666,10,178.83692322530865,6,394,0,394,9601,1,53,0,53,0,0,0,1,0,0,0,0,0,0,0,0,0
820354,1526652944,0,1,1,1,0,4,0,3963,6,542.9985185185185,1,2444,0,383,9302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820355,1526654049,0,1,2,8,1.6177795432792914,83,98,953.875,35,228.79701822916667,8,201,0,201,9554,2,170.5,0,170.5,0,0,0,2,0,0,0,0,0,0,0,0,0
820356,1526655110,0,2,2,3,0.3805062184775959,21,0,57.666666666666664,18,211.30805941358025,2,1339,0,4,9244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820357,1526655690,1,1,9,9,1.1162322672646976,293,260,379.22222222222223,1,237.97649305555555,9,3690,0,3454,9272,1,766,0,376,320,0,320,1,0,0,0,0,0,0,0,0,0
820358,1526655698,0,1,1,3,0.8454652292345644,17,27,51.333333333333336,1,3.3079513888888887,3,1901,0,528,9248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820359,1526655988,0,1,9,13,1.7989403086395632,73,19,988.1538461538462,48,276.2805876068377,13,715,0,715,9382,2,295,0,295,0,0,0,2,0,0,0,0,0,0,0,0,0
820360,1526656330,1,1,1,1,0,2,5,842,6,254.05511574074075,1,320,0,320,9485,2,129.5,0,129.5,0,0,0,2,0,0,0,0,0,0,0,0,0
820361,1526656435,1,1,10,43,2.654842895226009,1616,2091,369.27906976744185,28,314.3273266580537,41,1,0,1,9709,3,8756.333333333334,0,8609.666666666666,0,0,0,3,0,0,0,0,0,0,0,0,0
820362,1526656791,0,1,1,1,0,11,2,10,16,420.00347222222223,1,23,0,12,2628,1,169,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
820363,1526657110,0,1,1,2,0.27721592998101174,63,0,66,1,66.13390046296297,2,321,0,321,9485,1,94,0,94,0,0,0,1,0,0,0,0,0,0,0,0,0
820364,1526657476,1,1,10,21,2.5599683535188555,384,270,417.9047619047619,43,153.1282291666667,15,3,0,3,9674,2,215.5,0,214.5,0,0,0,2,0,0,0,0,0,0,0,0,0
820365,1526657910,0,2,12,35,2.330556756312809,322,229,237.28571428571428,27,175.54903207671947,35,353,0,216,9310,1,172,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0
820366,1526658339,0,1,1,1,0,5,0,1548,10,254.07836805555556,1,944,0,944,9334,1,446,0,446,0,0,0,1,0,0,0,0,0,0,0,0,0
820367,1526660566,0,1,2,3,0.0779262491463571,251,281,172.33333333333334,4,38.12581018518518,3,940,0,165,9452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820368,1526661208,0,1,1,1,0,17,2,506,2,94.14766203703704,1,4187,0,4006,9287,1,586,0,387,0,0,0,1,0,0,0,0,0,0,0,0,0
820369,1526662366,0,2,2,3,0.9003780885090211,75,16,94.33333333333333,1,30.435054012345677,3,4188,0,4155,9287,1,587,0,584,0,0,0,1,0,0,0,0,0,0,0,0,0
820370,1526669522,1,1,33,99,3.542300453009881,2393,2953,516.5858585858585,55,154.63645997007092,87,2106,0,2106,9337,1,246,0,246,0,0,0,1,0,0,0,0,0,0,0,0,0
820371,1526886042,0,1,13,36,2.716193977728498,19,2315,754.7777777777778,49,251.32351305298346,36,400,0,400,9601,3,354,0,351,0,0,0,3,0,0,0,0,0,0,0,0,0
820372,1526887128,1,1,6,15,1.6424343504349077,704,270,771.9333333333333,14,473.58675462962975,15,8809,0,2168,9261,1,71,0,70,0,0,0,1,0,0,0,0,0,0,0,0,0
820373,1526888056,1,2,2,8,1.8720551966861445,24,16,43.5,26,456.2280931712962,8,35965,0,14254,9234,1,207,0,44,0,0,0,1,0,0,0,0,0,0,0,0,0
820374,1526888748,0,1,1,2,0.6931471805599453,10,2,921.5,18,214.73568865740742,2,383,0,383,9405,1,53,0,53,0,0,0,1,0,0,0,0,0,0,0,0,0
820375,1526889228,0,1,1,1,0,0,1,496,4,447.87885416666666,1,41980,0,41430,9231,1,775,0,385,323,0,323,1,0,0,0,0,0,0,0,0,0
820376,1526889283,0,1,1,1,0,1,1,232,5,545.7339236111111,1,41981,0,41431,9231,1,776,0,386,323,0,323,1,0,0,0,0,0,0,0,0,0
820377,1526889549,0,1,1,1,0,2,2,197,3,545.7370023148148,1,41982,0,41432,9231,1,777,0,387,323,0,323,1,0,0,0,0,0,0,0,0,0
820378,1526889785,0,1,1,1,0,1,1,333,4,256.7571412037037,1,73128,0,73110,9356,1,9876,0,9401,0,0,0,1,0,0,0,0,0,0,0,0,0
820379,1526892347,0,1,1,2,0.6365141682948128,3,3,1082,5,545.769386574074,2,16936,0,420,9276,1,277,0,272,0,0,0,1,0,0,0,0,0,0,0,0,0
820380,1526892491,0,1,1,1,0,7,1,224,5,90.0446875,1,436,0,436,9601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820381,1526892563,0,1,2,2,0.45056120886630463,25,17,1000.5,10,496.8446701388889,2,126,0,87,9477,1,105,0,30,0,0,0,1,0,0,0,0,0,0,0,0,0
820382,1526892640,1,1,12,27,2.2827228437692306,917,851,982,26,164.755768175583,18,1718,0,1718,9358,1,76,0,76,0,0,0,1,0,0,0,0,0,0,0,0,0
820383,1526893691,0,1,1,1,0,8,3,425,1,7.082326388888889,1,62,0,54,9598,1,57,0,54,0,0,0,1,0,0,0,0,0,0,0,0,0
820384,1526893940,1,1,3,6,1.5438734566888985,339,57,49.666666666666664,9,34.622247299382714,4,2205,0,2205,9337,1,345,0,345,0,0,0,1,0,0,0,0,0,0,0,0,0
820385,1526895173,1,1,2,7,1.1696114812063043,528,6,174.57142857142858,7,545.8020949074074,7,1514,0,1184,9489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820386,1526898546,1,1,1,8,1.7592173407288945,94,98,40.25,13,209.34676070601847,8,24,0,13,2628,1,124,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0
820387,1526899677,0,1,3,3,0.7086880282185832,1,16,235.66666666666666,5,447.9997916666667,3,31,0,9,9501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820388,1526902616,1,2,3,12,1.8929803847216278,702,326,319.8333333333333,6,447.6707339891976,10,0,0,0,9719,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
820389,1526905202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820390,1526906110,0,1,1,1,0,4,0,1,3,178.97152777777777,1,444,0,440,9395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820391,1526906210,0,1,1,1,0,1,1,30,3,490.1330787037037,1,35973,0,1950,9234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820392,1526906947,1,1,6,15,1.6424343504349077,270,704,771.9333333333333,14,473.8161412037037,15,8824,0,2183,9261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820393,1526907454,1,1,2,5,1.2546553335074684,26,18,242,10,154.98102546296295,5,44,0,44,9709,1,95,0,94,0,0,0,1,0,0,0,0,0,0,0,0,0
820394,1526908427,0,1,1,1,0,30,26,613,2,154.0553587962963,1,4191,0,4008,9287,1,150,0,133,0,0,0,1,0,0,0,0,0,0,0,0,0
820395,1526909282,0,1,1,1,0,3,1,1,3,179.00824074074075,1,8839,0,79,9261,1,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
820396,1526910017,1,1,7,10,1.821067783153933,98,51,71.3,2,265.53791782407404,7,445,0,441,9395,1,213,0,127,0,0,0,1,0,0,0,0,0,0,0,0,0
820397,1526910633,1,1,14,46,2.8744102932072617,1715,2340,854.4347826086956,38,187.3817182467795,38,1318,0,1318,9322,1,298,0,296,0,0,0,1,0,0,0,0,0,0,0,0,0
820398,1526911409,0,1,1,1,0,3,4,1233,10,545.9900115740741,1,3588,0,1410,9241,1,151,0,134,0,0,0,1,0,0,0,0,0,0,0,0,0
820399,1526912011,0,1,1,2,0.3669249912727096,13,12,328.5,9,257.0143865740741,2,4192,0,4009,9287,2,154.5,0,150.5,0,0,0,2,0,0,0,0,0,0,0,0,0
820400,1526912061,1,1,5,18,1.8505604375644615,154,195,588.5,16,347.38003215020564,17,0,0,0,9721,1,89,0,89,0,0,0,1,0,0,0,0,0,0,0,0,0
820401,1526912418,1,1,3,3,0.07278149077721834,144,1,194,13,332.7095177469136,2,4855,0,220,9269,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
820402,1526912885,1,1,5,14,2.041804477807542,206,123,485.2142857142857,41,227.98255621693121,14,215,0,215,9508,2,626,0,626,0,0,0,2,0,0,0,0,0,0,0,0,0
820403,1526913252,1,1,1,1,0,1,1,2208,19,257.02875,1,209,0,209,9554,1,30,0,30,0,0,0,1,0,0,0,0,0,0,0,0,0
820404,1526913303,0,1,1,1,0,2,2,-3,4,117.26974537037037,1,12,0,2,9719,3,3.3333333333333335,0,3.3333333333333335,0,0,0,3,0,0,0,0,0,0,0,0,0
820405,1526913975,1,1,2,2,0.6829081047004717,5,9,6450.5,31,546.0197106481481,2,911,0,837,9305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820406,1526914626,1,1,3,6,0.990529407501012,190,33,955.8333333333334,9,125.92063657407407,6,274,0,274,9381,1,53,0,53,0,0,0,1,0,0,0,0,0,0,0,0,0
820407,1526915421,0,1,1,3,1.0303975324043848,31,14,103,1,232.813699845679,3,3699,0,3463,9272,1,107,0,32,0,0,0,1,0,0,0,0,0,0,0,0,0
820408,1526915515,1,1,1,1,0,24,0,1,3,179.08038194444444,1,455,0,451,9395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820409,1526915839,0,1,1,1,0,8,4,4365,17,257.0586921296296,1,1071,0,1068,9343,1,138,0,138,0,0,0,1,0,0,0,0,0,0,0,0,0
820410,1526916356,0,1,1,1,0,1,1,587,5,546.0472685185185,1,1932,0,352,9277,1,115,0,115,0,0,0,1,0,0,0,0,0,0,0,0,0
820411,1526917800,1,1,6,52,3.230717499652028,3190,3156,101.42307692307692,16,78.74407451923074,26,71,0,71,9655,3,212.66666666666666,0,212.66666666666666,0,0,0,3,0,0,0,0,0,0,0,0,0
820412,1526917815,0,1,1,1,0,1,2,5349,14,546.0641550925926,1,1933,0,353,9277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820413,1526917828,0,1,6,13,0.7651723501180657,335,315,1222.5384615384614,29,221.95478721509974,13,1364,0,1364,9322,1,103,0,103,0,0,0,1,0,0,0,0,0,0,0,0,0
820414,1526918366,1,2,7,18,2.4409746892541375,169,103,53.611111111111114,14,44.644454089506176,8,808,0,797,9394,2,11630.5,0,11625,0,0,0,2,0,0,0,0,0,0,0,0,0
820415,1526918585,1,1,1,2,0.09430911064540556,192,228,128.5,9,237.06684606481483,2,943,0,168,9452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820416,1526919286,0,1,3,6,1.3446283374185024,180,68,264.5,10,546.0811805555555,6,157,0,157,9408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820417,1526920211,1,1,5,10,1.4195005841460566,155,99,875.9,42,218.19985416666663,9,728,0,728,9382,1,366,0,366,0,0,0,1,0,0,0,0,0,0,0,0,0
820418,1526921997,0,4,85,380,4.661258488114693,11868,4647,352.81052631578945,83,183.76251513767056,262,21,0,20,9392,1,9877,0,9877,0,0,0,1,0,0,0,0,0,0,0,0,0
820419,1526972062,1,1,1,1,0,2,2,0,2,368.89954861111113,1,34427,0,2386,9258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820420,1526976607,0,1,1,3,1.074721225116281,8,15,48.333333333333336,2,290.59716435185186,3,34428,0,2387,9258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820421,1526977133,0,1,4,6,1.4902819797062226,35,13,464,20,211.18158179012346,6,388,0,238,9310,1,893,0,885,0,0,0,1,0,0,0,0,0,0,0,0,0
820422,1526978013,0,1,2,2,0.6365141682948128,5,1,599,7,318.8238136574074,2,163,0,163,9408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820423,1526978833,1,4,85,380,4.661258488114693,4647,11868,371.2973684210526,83,184.42033921174473,380,206938,0,204400,9230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820424,1526980807,0,1,3,4,0.7360546557103418,37,2,2182,47,338.2655787037037,4,4858,0,1376,9269,2,6153,0,5776,0,0,0,2,0,0,0,0,0,0,0,0,0
820425,1526981575,0,2,2,2,0.5297061990576545,2,7,42,2,32.74969328703704,2,691,0,691,9569,1,590,0,587,0,0,0,1,0,0,0,0,0,0,0,0,0
820426,1526981610,0,1,1,1,0,5,1,808,1,76.71203703703704,1,41983,0,41433,9231,1,18619,0,522,8840,0,2198,1,0,0,0,0,0,0,0,0,0
820427,1526981696,1,2,2,2,0.5623351446188083,6,2,51.5,5,113.83408564814815,2,693,0,693,9569,1,592,0,589,0,0,0,1,0,0,0,0,0,0,0,0,0
820428,1526982030,0,1,1,1,0,0,5,151,4,45.75465277777778,1,1038,0,1022,9344,1,594,0,391,0,0,0,1,0,0,0,0,0,0,0,0,0
820429,1526982121,1,1,5,14,2.1835046464622536,608,3009,1000.6428571428571,18,257.82584490740743,14,1745,0,1745,9358,1,1166,0,1165,1,0,0,1,0,0,0,0,0,0,0,0,0
820430,1526982154,0,1,1,1,0,14,5,232,1,48.960717592592594,1,555,0,553,9329,1,62,0,62,0,0,0,1,0,0,0,0,0,0,0,0,0
820431,1526982589,0,1,2,3,0.9651592926880177,10,25,721.6666666666666,8,248.24448688271605,3,12,0,12,9506,2,38.5,0,38.5,0,0,0,2,0,0,0,0,0,0,0,0,0
820432,1526983558,1,1,1,2,0.5297061990576545,3,6,112,5,110.34858796296297,2,2211,0,2211,9337,1,537,0,537,0,0,0,1,0,0,0,0,0,0,0,0,0
820433,1526984068,1,1,118,269,4.277007582932206,2285,1741,1078.2342007434945,115,404.0908624621363,268,8840,0,2198,9261,3,86,0,81,0,0,0,3,0,0,0,0,0,0,0,0,0
820434,1526984908,1,2,2,4,0.8043397824010582,237,69,335.75,3,448.63127893518515,4,358,0,263,9349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820435,1526984957,1,1,6,15,1.6331404676845858,721,271,771.9333333333333,15,474.7190347222224,15,9109,0,2467,9261,1,86,0,85,0,0,0,1,0,0,0,0,0,0,0,0,0
820436,1526985285,0,1,1,1,0,6,14,317,2,60.966145833333336,1,2445,0,384,9302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820437,1526985523,0,1,1,2,0.3250829733914482,20,0,346.5,6,546.8478125,2,1342,0,220,9244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820438,1526985766,1,1,6,13,1.89276837022865,439,457,987.2307692307693,23,138.85201745014243,7,1377,0,1377,9322,1,344,0,342,0,0,0,1,0,0,0,0,0,0,0,0,0
820439,1526985976,0,1,1,1,0,12,11,1294,4,546.8530555555556,1,102,0,59,9443,1,56,0,33,0,0,0,1,0,0,0,0,0,0,0,0,0
820440,1526986241,1,1,1,1,0,3,66,114,4,482.84622685185184,1,945,0,170,9452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820441,1526986295,1,1,3,13,2.055208866336149,494,84,51.84615384615385,18,105.84079861111113,7,979,0,979,9376,2,1520,0,1479,0,0,0,2,0,0,0,0,0,0,0,0,0
820442,1526986503,0,1,2,2,0.3669249912727096,17,108,1418.5,1,35.148402777777775,2,103,0,14,9443,1,57,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0
820443,1526986858,0,1,1,2,0.6931471805599453,4,4,169.5,7,460.02966435185186,2,73129,0,73111,9356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820444,1526987179,1,1,5,15,2.237084729232443,75,98,150.6,12,144.45175617283948,15,296,0,296,9474,1,225,0,225,0,0,0,1,0,0,0,0,0,0,0,0,0
820445,1526987499,0,1,1,3,0.5689678612180689,29,54,279,5,257.8880902777778,3,73131,0,73113,9356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820446,1526989382,1,1,5,11,1.761309492627793,482,51,1809.6363636363637,23,497.1749789562289,10,555,0,447,9259,1,18620,0,523,9124,0,2482,1,0,0,0,0,0,0,0,0,0
820447,1526989826,1,1,5,17,2.318611469853945,112,669,1014.1764705882352,26,248.98267565359475,17,643,0,643,2655,1,152,0,152,0,0,0,1,0,0,0,0,0,0,0,0,0
820448,1526989852,0,1,1,2,0.6829081047004717,7,7,703.5,11,546.8979166666667,2,197,0,195,172,1,11,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0
820449,1526990637,0,1,1,1,0,3,3,686,5,546.9070023148148,1,1344,0,222,9244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820450,1526991847,0,1,2,3,0.923840705630872,11,6,980.3333333333334,9,98.64872299382716,3,1072,0,1069,9343,1,29,0,28,0,0,0,1,0,0,0,0,0,0,0,0,0
820451,1526992207,1,1,1,1,0,2,1,415,3,546.9251736111111,1,3589,0,1411,9241,1,40,0,27,0,0,0,1,0,0,0,0,0,0,0,0,0
820452,1526992876,1,1,1,4,0.9739511680758055,34,19,1630.25,36,257.95032407407405,4,385,0,385,9405,1,2053,0,2016,0,0,0,1,0,0,0,0,0,0,0,0,0
820453,1526993850,0,1,1,1,0,1,1,77,2,104.0575462962963,1,18,0,18,9721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820454,1526994615,1,1,4,11,1.3200214912270387,275,225,61.81818181818182,10,147.51561658249156,11,533,0,533,9435,1,3031,0,2998,0,0,0,1,0,0,0,0,0,0,0,0,0
820455,1526995614,1,1,4,8,1.7063657533607575,90,13,203.125,11,202.09592881944445,8,1025,0,1025,9378,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
820456,1526996030,1,1,1,2,0.5474124685254984,32,6,1212.5,6,546.9694212962963,2,128,0,89,9477,1,18631,0,534,9124,0,2482,1,0,0,0,0,0,0,0,0,0
820457,1526997708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9269,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
820458,1526998433,1,4,85,380,4.661258488114693,11868,4647,371.2973684210526,84,184.64719106359686,380,37,0,34,2499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820459,1526999008,1,4,621,3695,6.501696385671375,200247,385782,208.0276048714479,26,37.62142297524279,1789,84,0,84,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820460,1526999302,1,1,1,1,0,5,4,365,4,129.95199074074074,1,4862,0,1380,9269,1,2057,0,2020,0,0,0,1,0,0,0,0,0,0,0,0,0
820461,1526999310,1,1,2,2,0.6923469670899615,47,3,375.5,9,304.0098726851852,2,185,0,35,9239,1,14,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0
820462,1527000217,0,1,1,1,0,0,9,398,7,547.0178819444444,1,394,0,244,9310,1,899,0,891,0,0,0,1,0,0,0,0,0,0,0,0,0
820463,1527001750,1,4,622,3661,6.4906830339769295,384768,198715,216.8500409724119,26,37.43891292540547,2573,3779,0,3773,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820464,1527001958,1,1,2,2,0.5623351446188083,3,1,247,4,60.60904513888889,2,207318,0,16394,9230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820465,1527005062,0,1,1,1,0,1,1,8,9,547.0739583333333,1,401,0,148,9392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820466,1527005173,1,1,1,15,2.4957880280227247,255,129,56.6,1,48.22538888888888,12,25,0,25,3157,2,1135,0,1129.5,8,0,5,2,0,0,0,0,0,0,0,0,0
820467,1527011709,0,1,29,34,2.4693980533537405,1054,1572,293.97058823529414,3,59.822140182461865,34,207320,0,127153,9230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820468,1527061105,1,1,1,2,0.31449220128141064,16,5,1323,20,258.74001157407406,2,210,0,210,9554,1,176,0,176,0,0,0,1,0,0,0,0,0,0,0,0,0
820469,1527061837,1,2,34,72,3.677154811073626,361,377,1181.1944444444443,62,249.23405156893008,72,9124,0,8989,9261,1,13,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0
820470,1527061842,1,1,1,1,0,6,0,4422,31,258.74854166666665,1,437,0,437,9601,1,2058,0,2021,0,0,0,1,0,0,0,0,0,0,0,0,0
